hi
The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Test 6, 1000 atoms
#                 NumberAtoms                 AtomicMass                     MDType
                           10                          1                          0
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                          100                        100                        100
#               NumberMDSteps                InitialTime                   TimeStep
                         1000                          0                     0.0005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                          100                        100                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            1                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                       0.4577                     0.1908                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

coordinates of the elements of a chain
 The velocities are taken from a Maxwellian distribution.
no of bonds: 9
 The initial temperature is: 145.562


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
            280           0.14        88.4186        16.5816         71.837        137.905   -8.08822e-05              1
            281         0.1405        88.4423        15.4886        72.9537        154.793   -9.28698e-05              1
            282          0.141        88.4484        15.1413        73.3071          164.7   -9.97056e-05              1
            283         0.1415        88.4318        15.6282        72.8036        168.157   -0.000101686              1
            284          0.142        88.4218        16.4049        72.0169        166.017   -9.97414e-05              1
            285         0.1425        88.4566        16.7524        71.7042        159.252   -9.49997e-05              1
            286          0.143        88.5505        16.3635         72.187         148.69   -8.82175e-05              1
            287         0.1435        88.6804        15.5831        73.0973        134.811   -7.94854e-05              1
            288          0.144        88.8039        15.1132        73.6907        117.764   -6.84342e-05              1
            289         0.1445        88.8921        15.4221          73.47        97.5807   -5.47724e-05              1
            290          0.145        88.9534        16.3425        72.6109        74.4115   -3.87127e-05              1
            291         0.1455        89.0272        17.1906        71.8366        48.6158   -2.09501e-05              1
            292          0.146         89.152        17.3209         71.831        20.7173   -2.26422e-06              1
            293         0.1465        89.3321        16.6615        72.6706       -8.59221    1.68358e-05              1
            294          0.147        89.5314        15.7698        73.7617       -38.3184    3.60588e-05              1
            295         0.1475        89.7023        15.3355        74.3668       -67.0532    5.49258e-05              1
            296          0.148        89.8268         15.554        74.2728       -93.0742    7.24188e-05              1
            297         0.1485        89.9322        15.9453        73.9869       -114.623    8.70454e-05              1
            298          0.149        90.0635         15.815        74.2485       -130.176    9.73271e-05              1
            299         0.1495        90.2372        14.9511        75.2861       -138.596    0.000102365              1
            300           0.15        90.4207        13.9017         76.519       -139.193    0.000102063              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.3446        49.9751        50.1165
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            301         0.1505        90.5572        13.5368        77.0205       -131.795    9.68881e-05              1
            302          0.151        90.6172        14.2656        76.3516       -116.833     8.7399e-05              1
            303         0.1515         90.624        15.6282        74.9958       -95.2741    7.39348e-05              1
            304          0.152        90.6307        16.6421        73.9886       -68.4085    5.67004e-05              1
            305         0.1525        90.6717        16.5929        74.0788       -37.7023    3.61968e-05              1
            306          0.153        90.7335        15.5887        75.1448       -4.77842    1.35781e-05              1
            307         0.1535        90.7656        14.4354        76.3302         28.641   -9.47041e-06              1
            308          0.154        90.7215        13.9699        76.7517        60.9098   -3.12933e-05              1
            309         0.1545        90.5952        14.4192        76.1759        90.6683   -5.08327e-05              1
            310          0.155         90.422        15.2925        75.1295        116.951   -6.77727e-05              1
            311         0.1555        90.2486        15.8376         74.411        139.108     -8.218e-05              1
            312          0.156        90.0986        15.6475        74.4511        156.606   -9.39727e-05              1
            313         0.1565        89.9601        14.9317        75.0284        168.946   -0.000102676              1
            314          0.157        89.8018        14.2873        75.5145        175.722   -0.000107623              1
            315         0.1575        89.6021        14.2053        75.3967        176.714   -0.000108339              1
            316          0.158        89.3672        14.7371        74.6301         171.91   -0.000104782              1
            317         0.1585        89.1216        15.5559        73.5656        161.528   -9.73149e-05              1
            318          0.159        88.8847        16.2768        72.6079        146.066    -8.6526e-05              1
            319         0.1595        88.6604         16.703        71.9574        126.341    -7.3092e-05              1
            320           0.16        88.4453         16.828        71.6173        103.494   -5.77774e-05              1
            321         0.1605        88.2445        16.7032        71.5412         78.952   -4.14992e-05              1
            322          0.161        88.0743        16.3855        71.6888        54.3489   -2.53089e-05              1
            323         0.1615          87.95        16.0158        71.9342         31.403   -1.02581e-05              1
            324          0.162        87.8727        15.8637        72.0091        11.7453    2.74557e-06              1
            325         0.1625        87.8354        16.1756        71.6598       -3.29465    1.29802e-05              1
            326          0.163        87.8447        16.9102        70.9345       -12.8775    1.98584e-05              1
            327         0.1635         87.934        17.6493        70.2847       -16.7136    2.29086e-05              1
            328          0.164        88.1498        17.8603        70.2895       -15.0132    2.19156e-05              1
            329         0.1645          88.52        17.3277        71.1923        -8.4577    1.71903e-05              1
            330          0.165         89.034        16.3619         72.672        1.78081    9.72073e-06              1
            331         0.1655        89.6502        15.5575        74.0927        14.1284    9.52752e-07              1
            332          0.166         90.327        15.2802        75.0467        26.8883   -7.73872e-06              1
            333         0.1665        91.0475        15.3319        75.7156         38.558    -1.5484e-05              1
            334          0.167         91.818         15.124         76.694        47.9774   -2.19023e-05              1
            335         0.1675        92.6374        14.2437        78.3937         54.301   -2.67049e-05              1
            336          0.168        93.4681        12.9114        80.5567         56.962   -2.93671e-05              1
            337         0.1685        94.2379        11.8701        82.3677         55.749   -2.92526e-05              1
            338          0.169        94.8783         11.748        83.1303        50.9311   -2.61221e-05              1
            339         0.1695        95.3648        12.4497         82.915         43.284   -2.05562e-05              1
            340           0.17        95.7208          13.17        82.5508        33.9577   -1.38584e-05              1
            341         0.1705        95.9787        13.0783        82.9004        24.2659   -7.45841e-06              1
            342          0.171        96.1331        12.0865        84.0466        15.5142   -2.28514e-06              1
            343         0.1715        96.1342        10.9833         85.151        8.90577    1.38499e-06              1
            344          0.172        95.9329        10.7622        85.1707        5.45966    3.53504e-06              1
            345         0.1725        95.5398         11.722        83.8178        5.88502    3.89135e-06              1
            346          0.173        95.0411        13.1606        81.8805        10.4599    1.80042e-06              1
            347         0.1735        94.5501        13.9665        80.5837        18.9744   -3.33863e-06              1
            348          0.174        94.1342        13.5879        80.5463        30.7107   -1.14152e-05              1
            349         0.1745        93.7777        12.5105        81.2672        44.4476   -2.12914e-05              1
            350          0.175        93.4121        11.8253        81.5868        58.5431   -3.11452e-05              1
            351         0.1755        92.9833        12.2844        80.6989        71.1401   -3.92371e-05              1
            352          0.176        92.4967        13.6851        78.8116        80.4718   -4.45245e-05              1
            353         0.1765        92.0055         15.101        76.9044        85.1637   -4.67085e-05              1
            354          0.177        91.5584        15.7052        75.8532        84.4056   -4.58003e-05              1
            355         0.1775        91.1594        15.4332        75.7262        77.9878   -4.17031e-05              1
            356          0.178        90.7722        14.9369        75.8354        66.3193    -3.4255e-05              1
            357         0.1785        90.3598        14.9387        75.4211        50.4798    -2.3694e-05              1
            358          0.179         89.921        15.6037        74.3173        32.2097   -1.10707e-05              1
            359         0.1795        89.4929        16.4673        73.0255        13.7066    1.84047e-06              1
            360           0.18        89.1217        16.9173        72.2044       -2.77006    1.31249e-05              1
            361         0.1805        88.8342        16.7472        72.0869        -15.304    2.13675e-05              1
            362          0.181        88.6323        16.2897        72.3426       -22.5473    2.58914e-05              1
            363         0.1815        88.5133        16.0587        72.4546       -23.7518    2.65403e-05              1
            364          0.182         88.489        16.2727        72.2163       -18.7471    2.33466e-05              1
            365         0.1825        88.5846        16.6973        71.8873         -7.979    1.64509e-05              1
            366          0.183        88.8151        16.9088        71.9064        7.44544    6.30889e-06              1
            367         0.1835        89.1631          16.69        72.4731        25.8502   -6.10678e-06              1
            368          0.184        89.5787         16.178        73.4007        45.2538   -1.93839e-05              1
            369         0.1845        90.0051        15.6634        74.3417        63.6825   -3.20127e-05              1
            370          0.185        90.4064        15.2957        75.1108         79.425   -4.27529e-05              1
            371         0.1855        90.7721        15.0027        75.7694        91.2085   -5.08038e-05              1
            372          0.186        91.0999        14.6658        76.4341        98.2849   -5.57461e-05              1
            373         0.1865         91.379        14.3079        77.0711        100.433    -5.7417e-05              1
            374          0.187         91.592        14.0723        77.5196        97.9089   -5.58911e-05              1
            375         0.1875        91.7318        14.0278         77.704         91.358   -5.15535e-05              1
            376          0.188        91.8136        14.0503        77.7633        81.7105   -4.51068e-05              1
            377         0.1885        91.8647        13.9541        77.9106        70.0556    -3.7401e-05              1
            378          0.189        91.9014        13.7479        78.1535        57.4908   -2.91619e-05              1
            379         0.1895        91.9169        13.7134        78.2035        44.9543   -2.08273e-05              1
            380           0.19         91.894        14.1536        77.7404        33.1072   -1.26357e-05              1
            381         0.1905        91.8325        15.0142        76.8184        22.3343   -4.88007e-06              1
            382          0.191        91.7632        15.7675        75.9957        12.8427    1.94981e-06              1
            383         0.1915         91.731        15.7572        75.9739        4.73773    7.34628e-06              1
            384          0.192        91.7608         14.771        76.9898       -1.99121    1.11748e-05              1
            385         0.1925        91.8332         13.345        78.4882       -7.49053    1.38903e-05              1
            386          0.193        91.8961        12.4649        79.4312       -11.9628    1.62851e-05              1
            387         0.1935        91.9055        12.8268        79.0787       -15.5137    1.88937e-05              1
            388          0.194         91.863        14.2415        77.6215       -18.0484    2.15266e-05              1
            389         0.1945        91.8159        15.7135        76.1023       -19.2986    2.33414e-05              1
            390          0.195        91.8154        16.1883        75.6271       -18.9715    2.34399e-05              1
            391         0.1955        91.8699        15.3809         76.489       -16.9253    2.15374e-05              1
            392          0.196        91.9315        14.0025         77.929       -13.2421    1.81631e-05              1
            393         0.1965        91.9298        13.1863        78.7436       -8.17264    1.42393e-05              1
            394          0.197        91.8261        13.5764        78.2496       -2.05478    1.04208e-05              1
            395         0.1975        91.6418        14.8352        76.8066        4.72119    6.74266e-06              1
            396          0.198        91.4374        15.9658        75.4716        11.7287    2.82471e-06              1
            397         0.1985        91.2609        16.1527        75.1082         18.522   -1.57957e-06              1
            398          0.199        91.1123        15.3982        75.7141        24.6655   -6.17824e-06              1
            399         0.1995        90.9518        14.4539        76.4979        29.8246   -1.02472e-05              1
            400            0.2          90.74        14.1589        76.5811        33.9109    -1.3168e-05              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.3273        49.9668        50.1347
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            401         0.2005        90.4752         14.768        75.7072        37.1712   -1.49354e-05              1
            402          0.201        90.1967        15.8094        74.3873        40.1291   -1.62131e-05              1
            403         0.2015        89.9543        16.5353         73.419         43.409   -1.79158e-05              1
            404          0.202        89.7718        16.5426        73.2292        47.5511   -2.06723e-05              1
            405         0.2025         89.635        16.0439        73.5911        52.8867   -2.45618e-05              1
            406          0.203        89.5118        15.6067        73.9051        59.4477   -2.92274e-05              1
            407         0.2035         89.385        15.6365        73.7485        66.8756   -3.41594e-05              1
            408          0.204        89.2689        16.0637        73.2052         74.363   -3.88662e-05              1
            409         0.2045        89.1966        16.4703        72.7263        80.7124   -4.28281e-05              1
            410          0.205        89.1925        16.4945         72.698        84.5257   -4.53541e-05              1
            411         0.2055        89.2545         16.132        73.1225        84.4528   -4.55472e-05              1
            412          0.206        89.3608        15.6938         73.667        79.4194   -4.24837e-05              1
            413         0.2065        89.4911        15.5091         73.982        68.8084   -3.55329e-05              1
            414          0.207        89.6419        15.6649        73.9771        52.6028   -2.46252e-05              1
            415         0.2075        89.8235        15.9923        73.8312        31.4699   -1.03184e-05              1
            416          0.208        90.0443        16.2535        73.7908        6.74914    6.33622e-06              1
            417         0.2085        90.3011        16.3153        73.9858       -19.6717    2.39913e-05              1
            418          0.209        90.5824         16.163        74.4194       -45.5535    4.11443e-05              1
            419         0.2095        90.8801        15.8046        75.0756        -68.521     5.6217e-05              1
            420           0.21         91.195        15.2363        75.9587       -86.2489    6.76568e-05              1
            421         0.2105        91.5262        14.5335        76.9927       -96.6416    7.41168e-05              1
            422          0.211        91.8587        13.9402        77.9185       -98.0897    7.46865e-05              1
            423         0.2115        92.1645        13.7802        78.3843       -89.8043    6.90564e-05              1
            424          0.212        92.4208        14.2015        78.2193       -72.0447    5.74975e-05              1
            425         0.2125        92.6266        14.9731        77.6536       -46.0706    4.06958e-05              1
            426          0.213        92.8038        15.5597        77.2441        -13.909    1.96458e-05              1
            427         0.2135        92.9799        15.4732        77.5067        21.8518   -4.25238e-06              1
            428          0.214         93.166        14.6527        78.5133        58.1821   -2.90196e-05              1
            429         0.2145        93.3471        13.5629        79.7842        91.7609    -5.2132e-05              1
            430          0.215        93.4945        12.8953        80.5991        119.277   -7.09213e-05              1
            431         0.2155        93.5904        13.0691        80.5212        137.875   -8.32036e-05              1
            432          0.216        93.6456        13.9058        79.7398        145.586   -8.77867e-05              1
            433         0.2165        93.6949         14.742        78.9529        141.591    -8.4566e-05              1
            434          0.217        93.7725        14.9158        78.8566        126.246   -7.42199e-05              1
            435         0.2175        93.8858        14.2736        79.6122        100.991   -5.78113e-05              1
            436          0.218         94.007        13.3055        80.7015        68.2472   -3.66277e-05              1
            437         0.2185        94.0907        12.7863        81.3044        31.2671   -1.23205e-05              1
            438          0.219        94.1071        13.1761         80.931       -6.19123    1.29116e-05              1
            439         0.2195        94.0642        14.2459        79.8183       -40.3728    3.64125e-05              1
            440           0.22        94.0012        15.2353        78.7659       -68.0627     5.5532e-05              1
            441         0.2205        93.9564        15.4326        78.5238       -86.9661    6.82658e-05              1
            442          0.221        93.9368        14.7163        79.2205       -95.8864    7.37351e-05              1
            443         0.2215        93.9143        13.6286        80.2856       -94.7622    7.22606e-05              1
            444          0.222        93.8511        12.9349        80.9161       -84.6155    6.50336e-05              1
            445         0.2225        93.7322        13.0423        80.6899       -67.3904    5.36218e-05              1
            446          0.223        93.5762        13.7477        79.8285       -45.6301    3.95852e-05              1
            447         0.2235        93.4166        14.4843        78.9323       -22.0365    2.43472e-05              1
            448          0.224        93.2727        14.8101        78.4626       0.932014    9.25203e-06              1
            449         0.2245        93.1349        14.7147        78.4201        21.3118   -4.39804e-06              1
            450          0.225        92.9764        14.5278        78.4487        37.7762    -1.5499e-05              1
            451         0.2255        92.7776        14.5659        78.2117        49.7543   -2.34589e-05              1
            452          0.226        92.5408         14.852        77.6888        57.4982   -2.84308e-05              1
            453         0.2265        92.2867        15.1288        77.1579        61.9619   -3.12221e-05              1
            454          0.227         92.037        15.1182        76.9189        64.4278   -3.28731e-05              1
            455         0.2275        91.7987        14.7889        77.0098        66.0319   -3.41619e-05              1
            456          0.228        91.5612        14.4099        77.1512        67.4266   -3.53444e-05              1
            457         0.2285        91.3067        14.3515        76.9553        68.6836   -3.62214e-05              1
            458          0.229        91.0267        14.7972        76.2295        69.3522     -3.637e-05              1
            459         0.2295         90.729        15.5932        75.1358         68.548   -3.53032e-05              1
            460           0.23        90.4336        16.3532        74.0805        65.0633   -3.24734e-05              1
            461         0.2305        90.1573        16.7375        73.4199         57.598   -2.72404e-05              1
            462          0.231        89.9018        16.6902        73.2116        45.1568   -1.89777e-05              1
            463         0.2315        89.6534        16.4494         73.204        27.4829   -7.35566e-06              1
            464          0.232        89.3968        16.3313        73.0655        5.31838    7.34193e-06              1
            465         0.2325        89.1299         16.476        72.6538       -19.6045    2.40537e-05              1
            466          0.233        88.8675        16.7712        72.0963       -44.7632    4.10229e-05              1
            467         0.2335        88.6297        17.0037         71.626        -67.125    5.60858e-05              1
            468          0.234        88.4256        17.0811        71.3445       -83.5051    6.70575e-05              1
            469         0.2345        88.2489        17.1114        71.1376        -91.044    7.21036e-05              1
            470          0.235         88.088        17.2769        70.8111       -87.7333    7.00068e-05              1
            471         0.2355        87.9389        17.6392        70.2997       -72.8167     6.0304e-05              1
            472          0.236        87.8101        18.0593        69.7508       -46.9657      4.335e-05              1
            473         0.2365        87.7151        18.2986        69.4165        -12.283    2.03878e-05              1
            474          0.237        87.6629        18.2042        69.4586        27.8027   -6.39896e-06              1
            475         0.2375        87.6516        17.8276        69.8239        68.8207   -3.39954e-05              1
            476          0.238        87.6707        17.3903        70.2804        105.813   -5.89485e-05              1
            477         0.2385        87.7091        17.1267        70.5824        134.091   -7.79765e-05              1
            478          0.239         87.763         17.124        70.6391        149.979   -8.85701e-05              1
            479         0.2395        87.8389        17.2807        70.5581         151.34   -8.93732e-05              1
            480           0.24        87.9462        17.4143        70.5319        137.828    -8.0276e-05              1
            481         0.2405        88.0884        17.4234         70.665        110.877   -6.23026e-05              1
            482          0.241        88.2579        17.3642        70.8937        73.4951   -3.74206e-05              1
            483         0.2415        88.4404        17.3703        71.0702        29.8811   -8.34054e-06              1
            484          0.242        88.6269        17.4845        71.1424       -15.1143    2.17325e-05              1
            485         0.2425        88.8214        17.5619        71.2594       -56.6273    4.94595e-05              1
            486          0.243        89.0383        17.3593         71.679       -90.3713    7.18204e-05              1
            487         0.2435        89.2883        16.7658        72.5225       -113.041    8.65377e-05              1
            488          0.244        89.5642        15.9719        73.5923       -122.539    9.23406e-05              1
            489         0.2445        89.8423        15.3952        74.4471       -118.137    8.90211e-05              1
            490          0.245        90.0994        15.3829        74.7165       -100.568    7.73004e-05              1
            491         0.2455        90.3294        15.9273         74.402        -71.933    5.85736e-05              1
            492          0.246        90.5458        16.6284        73.9174       -35.3822    3.46737e-05              1
            493         0.2465        90.7693        16.9419        73.8275        5.26569    7.78411e-06              1
            494          0.247        91.0118        16.5379        74.4739        45.8403   -1.95349e-05              1
            495         0.2475        91.2658        15.5273        75.7385        82.1299   -4.44018e-05              1
            496          0.248        91.5077        14.4063        77.1015        110.283    -6.3918e-05              1
            497         0.2485        91.7104        13.7546        77.9559        127.287   -7.56885e-05              1
            498          0.249        91.8591        13.8788        77.9803        131.394   -7.83435e-05              1
            499         0.2495        91.9587        14.6269        77.3318        122.354   -7.18178e-05              1
            500           0.25        92.0299        15.4894        76.5405        101.395   -5.72703e-05              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.3099        49.9585        50.1528
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            501         0.2505        92.0946        15.9192        76.1754        71.0057   -3.67243e-05              1
            502          0.251        92.1619          15.67        76.4919        34.6269    -1.2638e-05              1
            503         0.2515        92.2215        14.9386        77.2829       -3.67868    1.24115e-05              1
            504          0.252        92.2498        14.2212        78.0286       -39.6275    3.58992e-05              1
            505         0.2525        92.2263        13.9777        78.2486        -69.234    5.54744e-05              1
            506          0.253        92.1475         14.335        77.8126       -89.3449    6.91199e-05              1
            507         0.2535        92.0291        15.0333        76.9959       -97.9936    7.53512e-05              1
            508          0.254        91.8927        15.6318        76.2609       -94.5244    7.34375e-05              1
            509         0.2545        91.7523        15.8071        75.9452       -79.6072    6.36095e-05              1
            510          0.255        91.6075        15.5381        76.0693       -55.2052    4.71622e-05              1
            511         0.2555        91.4475        15.0872        76.3603       -24.4109    2.63321e-05              1
            512          0.256        91.2594        14.8197        76.4396         8.9272    3.92836e-06              1
            513         0.2565        91.0359        14.9887        76.0472        40.7341   -1.71636e-05              1
            514          0.257        90.7794        15.6008        75.1787        67.2661   -3.44435e-05              1
            515         0.2575        90.5003        16.4221        74.0782        85.5889   -4.61112e-05              1
            516          0.258         90.212        17.1037        73.1083        93.9207   -5.12113e-05              1
            517         0.2585        89.9263        17.3582        72.5682        91.8229   -4.96432e-05              1
            518          0.259         89.649        17.1092        72.5398        80.2502    -4.2094e-05              1
            519         0.2595        89.3777        16.5526        72.8251        61.4525   -2.99333e-05              1
            520           0.26        89.1014        16.0855        73.0159        38.6703   -1.50565e-05              1
            521         0.2605        88.8067         16.113        72.6937        15.5742    3.59194e-07              1
            522          0.261         88.487        16.8146        71.6724       -4.43455    1.41661e-05              1
            523         0.2615        88.1501        18.0101          70.14       -18.8126    2.45485e-05              1
            524          0.262        87.8162         19.222        68.5941       -26.1896    3.02744e-05              1
            525         0.2625        87.5092        19.9146        67.5946       -26.4513    3.09106e-05              1
            526          0.263        87.2466        19.7876         67.459       -20.6687    2.69708e-05              1
            527         0.2635        87.0307         18.964        68.0667       -10.8625    1.98844e-05              1
            528          0.264        86.8484        17.9578        68.8906       0.418162    1.16931e-05              1
            529         0.2645         86.679        17.4146        69.2644        10.6385    4.51737e-06              1
            530          0.265        86.5073        17.7522        68.7551        17.8052   -3.52976e-08              1
            531         0.2655        86.3352        18.9028        67.4325          20.85   -1.29817e-06              1
            532          0.266        86.1824        20.3181        65.8643        19.7921    3.50682e-07              1
            533         0.2665        86.0767        21.2584        64.8183        15.6669     3.7277e-06              1
            534          0.267        86.0383        21.2119        64.8265        10.2743    7.29175e-06              1
            535         0.2675        86.0669        20.2038        65.8631          5.819    9.58989e-06              1
            536          0.268        86.1398        18.7996        67.3402        4.47831    9.54755e-06              1
            537         0.2685        86.2251        17.7804        68.4447        7.89675    6.58913e-06              1
            538          0.269        86.3017          17.68        68.6217        16.6785    6.67661e-07              1
            539         0.2695        86.3728        18.4753        67.8975        30.0751   -7.73317e-06              1
            540           0.27        86.4629        19.6288        66.8341        46.0426   -1.76092e-05              1
            541         0.2705        86.5997        20.4368        66.1629        61.6311   -2.74629e-05              1
            542          0.271        86.7972        20.4462        66.3511        73.5302   -3.53894e-05              1
            543         0.2715        87.0481         19.681        67.3671        78.6415    -3.9307e-05              1
            544          0.272        87.3294        18.5718        68.7576        74.6512   -3.73863e-05              1
            545         0.2725        87.6162        17.6678        69.9483        60.5625   -2.85965e-05              1
            546          0.273         87.893        17.3243        70.5687        37.0806   -1.31709e-05              1
            547         0.2735        88.1591        17.5423        70.6167        6.70858    7.22251e-06              1
            548          0.274        88.4237        18.0245        70.3992       -26.5315     2.9704e-05              1
            549         0.2745        88.6978        18.3819        70.3159       -57.7156    5.07316e-05              1
            550          0.275        88.9863        18.3576        70.6287       -81.8104    6.67787e-05              1
            551         0.2755         89.285        17.9433        71.3417       -94.4542    7.49316e-05              1
            552          0.276        89.5827        17.3407         72.242       -92.6225    7.33088e-05              1
            553         0.2765        89.8681        16.8097        73.0583       -75.1857    6.13303e-05              1
            554          0.277        90.1362        16.5029        73.6333       -43.3381     3.9894e-05              1
            555         0.2775        90.3912        16.3974        73.9938      -0.735174    1.14217e-05              1
            556          0.278        90.6413        16.3602        74.2811         46.869   -2.03392e-05              1
            557         0.2785        90.8899        16.2787        74.6113         92.494   -5.08102e-05              1
            558          0.279        91.1319        16.1416        74.9903         129.08   -7.52924e-05              1
            559         0.2795        91.3569         16.014        75.3429        150.632   -8.97452e-05              1
            560           0.28        91.5566        15.9501        75.6065        153.182   -9.14879e-05              1
            561         0.2805         91.728        15.9337        75.7943         135.47   -7.96909e-05              1
            562          0.281         91.872        15.8965        75.9755         99.234   -5.55583e-05              1
            563         0.2815        91.9891        15.7874        76.2017        49.0369   -2.21663e-05              1
            564          0.282         92.076        15.6233        76.4527       -8.36834    1.59944e-05              1
            565         0.2825        92.1276        15.4771        76.6505       -65.0324     5.3673e-05              1
            566          0.283        92.1412        15.4163        76.7249       -112.982     8.5599e-05              1
            567         0.2835        92.1198        15.4521        76.6677       -145.359    0.000107207              1
            568          0.284        92.0709        15.5459         76.525       -157.347    0.000115262              1
            569         0.2845        92.0016         15.658        76.3436       -146.817    0.000108317              1
            570          0.285        91.9151        15.7826        76.1326       -114.674    8.69713e-05              1
            571         0.2855        91.8118        15.9331        75.8788       -64.8667    5.38665e-05              1
            572          0.286        91.6928        16.1003        75.5924       -3.98733    1.33918e-05              1
            573         0.2865         91.561        16.2331        75.3279        59.5625   -2.88863e-05              1
            574          0.287        91.4203        16.2683         75.152        116.762   -6.69955e-05              1
            575         0.2875        91.2721        16.1902        75.0819        159.326   -9.54237e-05              1
            576          0.288        91.1129        16.0683        75.0447        181.007   -0.000109959              1
            577         0.2885        90.9361        16.0381         74.898        178.604   -0.000108377              1
            578          0.289        90.7344        16.2271        74.5074        152.473   -9.08304e-05              1
            579         0.2895        90.5049        16.6685        73.8364        106.462   -5.98626e-05              1
            580           0.29        90.2508        17.2595        72.9912        47.2737   -2.00095e-05              1
            581         0.2905        89.9812        17.7969        72.1843        -16.599    2.29306e-05              1
            582          0.291        89.7076        18.0796        71.6281       -76.1582    6.28252e-05              1
            583         0.2915         89.439        18.0264        71.4125       -123.216    9.41619e-05              1
            584          0.292        89.1783        17.7421        71.4362        -151.53    0.000112848              1
            585         0.2925        88.9225         17.483        71.4395       -157.576    0.000116706              1
            586          0.293        88.6653        17.5252        71.1401       -140.899    0.000105616              1
            587         0.2935        88.4037        17.9954        70.4083       -104.065    8.13737e-05              1
            588          0.294        88.1441        18.7656        69.3785       -52.3174    4.73887e-05              1
            589         0.2945        87.9019        19.4982        68.4037        7.07679    8.28096e-06              1
            590          0.295        87.6939        19.8371        67.8568        65.7843   -3.06314e-05              1
            591         0.2955        87.5283        19.6319        67.8963        115.593   -6.39738e-05              1
            592          0.296        87.3991        19.0443        68.3548        149.634   -8.70596e-05              1
            593         0.2965        87.2907        18.4584        68.8323        163.414   -9.66374e-05              1
            594          0.297         87.188        18.2512        68.9368        155.468   -9.14777e-05              1
            595         0.2975        87.0866        18.5701        68.5165        127.514    -7.2629e-05              1
            596          0.298        86.9944        19.2573        67.7371        84.1179   -4.32404e-05              1
            597         0.2985        86.9267        19.9598        66.9669        31.9176   -7.97187e-06              1
            598          0.299        86.8963        20.3417        66.5546       -21.4602     2.7868e-05              1
            599         0.2995        86.9066        20.2621        66.6445       -68.6011    5.92421e-05              1
            600            0.3        86.9522        19.8217        67.1305       -103.397    8.21456e-05              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.2926        49.9502        50.1709
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            601         0.3005        87.0238        19.2761        67.7477       -121.818    9.40628e-05              1
            602          0.301        87.1136        18.8872        68.2265       -122.267     9.4103e-05              1
            603         0.3015        87.2185        18.7972        68.4213       -105.568    8.29103e-05              1
            604          0.302        87.3402        18.9791         68.361       -74.7168     6.2464e-05              1
            605         0.3025        87.4835        19.2704         68.213       -34.4471    3.58117e-05              1
            606          0.303        87.6534        19.4664         68.187         9.4088    6.70507e-06              1
            607         0.3035        87.8515        19.4231        68.4284        50.7497   -2.08844e-05              1
            608          0.304        88.0736        19.1171        68.9566        84.0858   -4.33125e-05              1
            609         0.3045        88.3119         18.635        69.6769        105.277   -5.77616e-05              1
            610          0.305        88.5581        18.1146        70.4435         112.02   -6.26036e-05              1
            611         0.3055        88.8064        17.6831        71.1233        104.061   -5.75851e-05              1
            612          0.306         89.053        17.4258        71.6272        83.1546   -4.38192e-05              1
            613         0.3065        89.2943        17.3784        71.9159        52.7486   -2.35801e-05              1
            614          0.307         89.527        17.5193        72.0077        17.4037    7.70606e-08              1
            615         0.3075        89.7495        17.7551        71.9943       -17.9587    2.38092e-05              1
            616          0.308        89.9643        17.9243        72.0401       -48.8217    4.44973e-05              1
            617         0.3085        90.1784        17.8489        72.3296        -71.671    5.96799e-05              1
