hi
The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Test 6, 1000 atoms
#                 NumberAtoms                 AtomicMass                     MDType
                           10                          1                          0
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                          100                        100                        100
#               NumberMDSteps                InitialTime                   TimeStep
                         1000                          0                     0.0005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                          100                        100                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            1                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                       0.4577                     0.1908                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

coordinates of the elements of a chain
 The velocities are taken from a Maxwellian distribution.
no of bonds: 9
 The initial temperature is: 145.562


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
            305         0.1525        712.246        656.957        55.2892      0.0293297    0.000437952              1
            306          0.153        712.175        656.671        55.5037      0.0287735    0.000437762              1
            307         0.1535        712.104        656.367        55.7369      0.0282252    0.000437559              1
            308          0.154        712.035        656.048        55.9861      0.0276847    0.000437347              1
            309         0.1545        711.966        655.717        56.2485      0.0271517    0.000437127              1
            310          0.155        711.898        655.377        56.5212      0.0266257      0.0004369              1
            311         0.1555        711.832         655.03        56.8014      0.0261077    0.000436669              1
            312          0.156        711.766         654.68        57.0862      0.0255971    0.000436436              1
            313         0.1565        711.701        654.329        57.3729      0.0250937    0.000436202              1
            314          0.157        711.638        653.979        57.6585      0.0245977     0.00043597              1
            315         0.1575        711.575        653.635        57.9406      0.0241088     0.00043574              1
            316          0.158        711.513        653.297        58.2164      0.0236272    0.000435516              1
            317         0.1585        711.453        652.969        58.4835      0.0231528    0.000435297              1
            318          0.159        711.393        652.654        58.7395      0.0226856    0.000435087              1
            319         0.1595        711.334        652.352        58.9823      0.0222256    0.000434887              1
            320           0.16        711.277        652.067        59.2098      0.0217727    0.000434697              1
            321         0.1605         711.22          651.8        59.4202      0.0213271    0.000434519              1
            322          0.161        711.164        651.552        59.6118      0.0208886    0.000434354              1
            323         0.1615        711.109        651.326        59.7831      0.0204567    0.000434204              1
            324          0.162        711.056        651.123        59.9328      0.0200325    0.000434068              1
            325         0.1625        711.003        650.943        60.0599      0.0196154    0.000433949              1
            326          0.163        710.951        650.787        60.1634      0.0192054    0.000433845              1
            327         0.1635          710.9        650.657        60.2427      0.0188025    0.000433759              1
            328          0.164         710.85        650.553        60.2973      0.0184067    0.000433689              1
            329         0.1645        710.801        650.474        60.3269      0.0180179    0.000433637              1
            330          0.165        710.753        650.421        60.3315      0.0176361    0.000433602              1
            331         0.1655        710.706        650.394        60.3112      0.0172613    0.000433585              1
            332          0.166        710.659        650.393        60.2662      0.0168928    0.000433584              1
            333         0.1665        710.614        650.417         60.197      0.0165317      0.0004336              1
            334          0.167         710.57        650.466        60.1043      0.0161775    0.000433633              1
            335         0.1675        710.527        650.538        59.9887        0.01583    0.000433681              1
            336          0.168        710.484        650.633        59.8512      0.0154892    0.000433745              1
            337         0.1685        710.443         650.75        59.6929      0.0151551    0.000433823              1
            338          0.169        710.402        650.887        59.5148      0.0148276    0.000433915              1
            339         0.1695        710.362        651.044        59.3182      0.0145066     0.00043402              1
            340           0.17        710.323        651.219        59.1045      0.0141921    0.000434136              1
            341         0.1705        710.285         651.41        58.8749      0.0138841    0.000434264              1
            342          0.171        710.248        651.617        58.6311      0.0135823    0.000434402              1
            343         0.1715        710.212        651.838        58.3743      0.0132868     0.00043455              1
            344          0.172        710.177         652.07        58.1063      0.0129975    0.000434705              1
            345         0.1725        710.142        652.314        57.8285      0.0127144    0.000434867              1
            346          0.173        710.109        652.566        57.5426      0.0124373    0.000435036              1
            347         0.1735        710.076        652.826        57.2499      0.0121662    0.000435209              1
            348          0.174        710.044        653.092        56.9522       0.011901    0.000435387              1
            349         0.1745        710.013        653.362        56.6508      0.0116417    0.000435567              1
            350          0.175        709.983        653.635        56.3473      0.0113876    0.000435749              1
            351         0.1755        709.953         653.91        56.0431      0.0111397    0.000435933              1
            352          0.176        709.924        654.185        55.7396      0.0108975    0.000436116              1
            353         0.1765        709.897        654.459         55.438      0.0106608    0.000436299              1
            354          0.177         709.87         654.73        55.1397      0.0104296     0.00043648              1
            355         0.1775        709.843        654.997        54.8459      0.0102037    0.000436658              1
            356          0.178        709.818         655.26        54.5576     0.00998317    0.000436833              1
            357         0.1785        709.793        655.517        54.2759     0.00976786    0.000437005              1
            358          0.179        709.769        655.767        54.0018      0.0095577    0.000437172              1
            359         0.1795        709.746        656.009        53.7361     0.00935261    0.000437333              1
            360           0.18        709.723        656.243        53.4797     0.00915252    0.000437489              1
            361         0.1805        709.701        656.468        53.2331     0.00895733    0.000437639              1
            362          0.181         709.68        656.683        52.9971     0.00876698    0.000437783              1
            363         0.1815         709.66        656.887        52.7723     0.00858136    0.000437919              1
            364          0.182         709.64        657.081        52.5589     0.00840041    0.000438048              1
            365         0.1825        709.621        657.263        52.3575     0.00822405     0.00043817              1
            366          0.183        709.602        657.434        52.1683     0.00805217    0.000438284              1
            367         0.1835        709.584        657.593        51.9916     0.00788471     0.00043839              1
            368          0.184        709.567         657.74        51.8274     0.00772157    0.000438488              1
            369         0.1845        709.551        657.875        51.6759     0.00756268    0.000438578              1
            370          0.185        709.535        657.998         51.537     0.00740794     0.00043866              1
            371         0.1855        709.519        658.108        51.4108     0.00725728    0.000438734              1
            372          0.186        709.504        658.207         51.297      0.0071106      0.0004388              1
            373         0.1865         709.49        658.295        51.1956     0.00696783    0.000438858              1
            374          0.187        709.477         658.37        51.1062     0.00682887    0.000438909              1
            375         0.1875        709.464        658.435        51.0286     0.00669364    0.000438952              1
            376          0.188        709.451        658.489        50.9625     0.00656206    0.000438988              1
            377         0.1885        709.439        658.532        50.9075     0.00643404    0.000439017              1
            378          0.189        709.427        658.564        50.8632     0.00630949    0.000439039              1
            379         0.1895        709.416        658.587        50.8291     0.00618835    0.000439054              1
            380           0.19        709.406        658.601        50.8049     0.00607051    0.000439063              1
            381         0.1905        709.396        658.606        50.7899      0.0059559    0.000439067              1
            382          0.191        709.386        658.603        50.7838     0.00584391    0.000439064              1
            383         0.1915        709.377        658.591        50.7859     0.00573552    0.000439057              1
            384          0.192        709.369        658.573        50.7957     0.00563012    0.000439045              1
            385         0.1925         709.36        658.548        50.8127     0.00552763    0.000439028              1
            386          0.193        709.353        658.516        50.8363     0.00542797    0.000439007              1
            387         0.1935        709.345        658.479        50.8659     0.00533107    0.000438983              1
            388          0.194        709.338        658.437         50.901     0.00523684    0.000438955              1
            389         0.1945        709.331        658.391        50.9409     0.00514521    0.000438924              1
            390          0.195        709.325         658.34        50.9851     0.00505611     0.00043889              1
            391         0.1955        709.319        658.286         51.033     0.00496946    0.000438854              1
            392          0.196        709.314         658.23        51.0841     0.00488521    0.000438816              1
            393         0.1965        709.309        658.171        51.1379     0.00480326    0.000438777              1
            394          0.197        709.304         658.11        51.1937     0.00472357    0.000438737              1
            395         0.1975        709.299        658.048        51.2511     0.00464605    0.000438696              1
            396          0.198        709.295        657.985        51.3095     0.00457065    0.000438654              1
            397         0.1985        709.291        657.922        51.3685     0.00449731    0.000438612              1
            398          0.199        709.287        657.859        51.4277     0.00442594     0.00043857              1
            399         0.1995        709.283        657.797        51.4864     0.00435651    0.000438528              1
            400            0.2         709.28        657.736        51.5444     0.00428894    0.000438488              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.3273        49.9668        50.1347
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            401         0.2005        709.277        657.676        51.6011     0.00422318    0.000438448              1
            402          0.201        709.275        657.618        51.6563     0.00415916    0.000438409              1
            403         0.2015        709.272        657.562        51.7095     0.00409631    0.000438372              1
            404          0.202         709.27        657.509        51.7605     0.00403564    0.000438337              1
            405         0.2025        709.267        657.459        51.8088     0.00397656    0.000438303              1
            406          0.203        709.265        657.411        51.8543     0.00391901    0.000438272              1
            407         0.2035        709.264        657.367        51.8966     0.00386294    0.000438242              1
            408          0.204        709.262        657.327        51.9355     0.00380832    0.000438215              1
            409         0.2045        709.261         657.29        51.9708     0.00375508    0.000438191              1
            410          0.205        709.259        657.257        52.0024     0.00370318    0.000438169              1
            411         0.2055        709.258        657.228          52.03     0.00365258    0.000438149              1
            412          0.206        709.257        657.203        52.0536     0.00360215    0.000438133              1
            413         0.2065        709.256        657.183         52.073     0.00355402    0.000438119              1
            414          0.207        709.255        657.167        52.0882     0.00350706    0.000438109              1
            415         0.2075        709.254        657.155        52.0991     0.00346123    0.000438101              1
            416          0.208        709.253        657.148        52.1056     0.00341649    0.000438096              1
            417         0.2085        709.252        657.145        52.1079      0.0033728    0.000438094              1
            418          0.209        709.252        657.146        52.1058     0.00333012    0.000438095              1
            419         0.2095        709.251        657.152        52.0995     0.00328843    0.000438099              1
            420           0.21        709.251        657.162        52.0889     0.00324767    0.000438106              1
            421         0.2105         709.25        657.176        52.0743     0.00320783    0.000438115              1
            422          0.211         709.25        657.194        52.0557     0.00316886    0.000438127              1
            423         0.2115        709.249        657.216        52.0332     0.00313074    0.000438142              1
            424          0.212        709.248        657.242         52.007     0.00309344    0.000438159              1
            425         0.2125        709.248        657.271        51.9772     0.00305692    0.000438178              1
            426          0.213        709.247        657.303         51.944     0.00302115      0.0004382              1
            427         0.2135        709.247        657.339        51.9077     0.00298612    0.000438224              1
            428          0.214        709.246        657.378        51.8683     0.00295179     0.00043825              1
            429         0.2145        709.246        657.419        51.8263     0.00291759    0.000438278              1
            430          0.215        709.245        657.463        51.7816     0.00288459    0.000438307              1
            431         0.2155        709.244         657.51        51.7347     0.00285222    0.000438338              1
            432          0.216        709.243        657.558        51.6857     0.00282045     0.00043837              1
            433         0.2165        709.243        657.608         51.635     0.00278926    0.000438403              1
            434          0.217        709.242        657.659        51.5827     0.00275863    0.000438437              1
            435         0.2175        709.241        657.711        51.5292     0.00272853    0.000438473              1
            436          0.218         709.24        657.765        51.4747     0.00269895    0.000438508              1
            437         0.2185        709.239        657.819        51.4195     0.00266986    0.000438544              1
            438          0.219        709.237        657.874        51.3638     0.00264125    0.000438581              1
            439         0.2195        709.236        657.928         51.308      0.0026131    0.000438617              1
            440           0.22        709.235        657.982        51.2522     0.00258539    0.000438653              1
            441         0.2205        709.233        658.036        51.1968     0.00255809    0.000438689              1
            442          0.221        709.232         658.09         51.142     0.00253121    0.000438725              1
            443         0.2215         709.23        658.142         51.088     0.00250471     0.00043876              1
            444          0.222        709.228        658.193        51.0352     0.00247859    0.000438794              1
            445         0.2225        709.226        658.243        50.9836     0.00245283    0.000438827              1
            446          0.223        709.224        658.291        50.9337     0.00242742    0.000438859              1
            447         0.2235        709.222        658.337        50.8855     0.00240233    0.000438889              1
            448          0.224         709.22        658.381        50.8392     0.00237757    0.000438919              1
            449         0.2245        709.218        658.422        50.7951     0.00235311    0.000438947              1
            450          0.225        709.215        658.462        50.7533     0.00232895    0.000438973              1
            451         0.2255        709.213        658.499         50.714     0.00230507    0.000438997              1
            452          0.226         709.21        658.533        50.6773     0.00228146     0.00043902              1
            453         0.2265        709.207        658.564        50.6434     0.00225811    0.000439041              1
            454          0.227        709.204        658.592        50.6123     0.00223502     0.00043906              1
            455         0.2275        709.201        658.617        50.5841     0.00221217    0.000439077              1
            456          0.228        709.198        658.639         50.559     0.00218955    0.000439091              1
            457         0.2285        709.195        658.658         50.537     0.00216715    0.000439104              1
            458          0.229        709.191        658.673         50.518     0.00214497    0.000439114              1
            459         0.2295        709.188        658.686        50.5023       0.002123    0.000439122              1
            460           0.23        709.184        658.695        50.4896     0.00210124    0.000439128              1
            461         0.2305        709.181        658.701        50.4801     0.00207966    0.000439132              1
            462          0.231        709.177        658.703        50.4738     0.00205828    0.000439134              1
            463         0.2315        709.173        658.703        50.4704     0.00203707    0.000439134              1
            464          0.232        709.169        658.699        50.4701     0.00201605    0.000439131              1
            465         0.2325        709.165        658.692        50.4727     0.00199519    0.000439127              1
            466          0.233        709.161        658.683        50.4782      0.0019745     0.00043912              1
            467         0.2335        709.156         658.67        50.4863     0.00195397    0.000439112              1
            468          0.234        709.152        658.655         50.497      0.0019336    0.000439102              1
            469         0.2345        709.147        658.637        50.5103     0.00191338     0.00043909              1
            470          0.235        709.143        658.617        50.5258     0.00189331    0.000439077              1
            471         0.2355        709.138        658.595        50.5434     0.00187338    0.000439062              1
            472          0.236        709.133         658.57        50.5631      0.0018536    0.000439046              1
            473         0.2365        709.129        658.544        50.5845     0.00183396    0.000439028              1
            474          0.237        709.124        658.516        50.6076     0.00181445    0.000439009              1
            475         0.2375        709.118        658.486        50.6321     0.00179508     0.00043899              1
            476          0.238        709.113        658.456        50.6577     0.00177584    0.000438969              1
            477         0.2385        709.108        658.424        50.6844     0.00175672    0.000438948              1
            478          0.239        709.103        658.391        50.7119     0.00173774    0.000438926              1
            479         0.2395        709.097        658.358        50.7399     0.00171888    0.000438904              1
            480           0.24        709.092        658.324        50.7683     0.00170015    0.000438881              1
            481         0.2405        709.087         658.29        50.7969     0.00168154    0.000438859              1
            482          0.241        709.081        658.256        50.8253     0.00166306    0.000438836              1
            483         0.2415        709.075        658.222        50.8535     0.00164469    0.000438813              1
            484          0.242         709.07        658.189        50.8811     0.00162645    0.000438791              1
            485         0.2425        709.064        658.156         50.908     0.00160833    0.000438769              1
            486          0.243        709.058        658.124        50.9339     0.00159032    0.000438748              1
            487         0.2435        709.052        658.093        50.9587     0.00157244    0.000438728              1
            488          0.244        709.046        658.064        50.9822     0.00155467    0.000438708              1
            489         0.2445         709.04        658.036        51.0041     0.00153703     0.00043869              1
            490          0.245        709.034         658.01        51.0244      0.0015195    0.000438672              1
            491         0.2455        709.028        657.985        51.0427     0.00150209    0.000438656              1
            492          0.246        709.022        657.963         51.059      0.0014848    0.000438641              1
            493         0.2465        709.016        657.942        51.0731     0.00146763    0.000438627              1
            494          0.247        709.009        657.924        51.0849     0.00145058    0.000438615              1
            495         0.2475        709.003        657.909        51.0942     0.00143364    0.000438605              1
            496          0.248        708.997        657.896        51.1009     0.00141683    0.000438596              1
            497         0.2485         708.99        657.885        51.1049     0.00140013    0.000438589              1
            498          0.249        708.984        657.878        51.1061     0.00138356    0.000438584              1
            499         0.2495        708.977        657.873        51.1044     0.00136711    0.000438581              1
            500           0.25        708.971        657.871        51.0998     0.00135078     0.00043858              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.3099        49.9585        50.1528
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            501         0.2505        708.964        657.872        51.0922     0.00133457    0.000438581              1
            502          0.251        708.958        657.876        51.0816     0.00131848    0.000438583              1
            503         0.2515        708.951        657.883        51.0679     0.00130198    0.000438588              1
            504          0.252        708.945        657.893        51.0511     0.00128614    0.000438595              1
            505         0.2525        708.938        657.907        51.0313     0.00127043    0.000438604              1
            506          0.253        708.931        657.923        51.0084     0.00125484    0.000438614              1
            507         0.2535        708.925        657.942        50.9824     0.00123938    0.000438627              1
            508          0.254        708.918        657.964        50.9534     0.00122404    0.000438642              1
            509         0.2545        708.911         657.99        50.9214      0.0012083    0.000438659              1
            510          0.255        708.904        658.018        50.8866     0.00119322    0.000438678              1
            511         0.2555        708.897        658.049        50.8489     0.00117827    0.000438698              1
            512          0.256        708.891        658.082        50.8084     0.00116345    0.000438721              1
            513         0.2565        708.884        658.118        50.7653     0.00114876    0.000438745              1
            514          0.257        708.877        658.157        50.7197      0.0011342    0.000438771              1
            515         0.2575         708.87        658.198        50.6716     0.00111977    0.000438798              1
            516          0.258        708.863        658.242        50.6212     0.00110547    0.000438827              1
            517         0.2585        708.856        658.287        50.5686      0.0010913    0.000438858              1
            518          0.259        708.849        658.335        50.5139     0.00107726    0.000438889              1
            519         0.2595        708.842        658.385        50.4573     0.00106335    0.000438922              1
            520           0.26        708.835        658.436        50.3989     0.00104958    0.000438957              1
            521         0.2605        708.828        658.489        50.3389     0.00103594    0.000438992              1
            522          0.261        708.821        658.543        50.2774     0.00102243    0.000439028              1
            523         0.2615        708.814        658.599        50.2147     0.00100906    0.000439065              1
            524          0.262        708.806        658.656        50.1508    0.000995822    0.000439103              1
            525         0.2625        708.799        658.713        50.0859     0.00098272    0.000439142              1
            526          0.263        708.792        658.772        50.0202    0.000969753    0.000439181              1
            527         0.2635        708.785        658.831        49.9538    0.000956921     0.00043922              1
            528          0.264        708.778        658.891         49.887    0.000944225     0.00043926              1
            529         0.2645         708.77         658.95        49.8199    0.000931665      0.0004393              1
            530          0.265        708.763         659.01        49.7527    0.000919242     0.00043934              1
            531         0.2655        708.756         659.07        49.6855    0.000906955     0.00043938              1
            532          0.266        708.748         659.13        49.6185    0.000894805    0.000439419              1
            533         0.2665        708.741        659.189        49.5518    0.000882792    0.000439459              1
            534          0.267        708.734        659.248        49.4856    0.000870915    0.000439498              1
            535         0.2675        708.726        659.306        49.4202    0.000859176    0.000439537              1
            536          0.268        708.719        659.363        49.3555    0.000847574    0.000439575              1
            537         0.2685        708.711         659.42        49.2918    0.000836109    0.000439612              1
            538          0.269        708.704        659.475        49.2292     0.00082478    0.000439649              1
            539         0.2695        708.696        659.528        49.1678    0.000813589    0.000439685              1
            540           0.27        708.689        659.581        49.1077    0.000802534     0.00043972              1
            541         0.2705        708.681        659.632        49.0492    0.000791615    0.000439754              1
            542          0.271        708.673        659.681        48.9922    0.000780833    0.000439787              1
            543         0.2715        708.666        659.729        48.9369    0.000770187    0.000439819              1
            544          0.272        708.658        659.775        48.8835    0.000759676    0.000439849              1
            545         0.2725         708.65        659.818        48.8319    0.000749301    0.000439878              1
            546          0.273        708.643         659.86        48.7823    0.000739061    0.000439906              1
            547         0.2735        708.635          659.9        48.7348    0.000728955    0.000439933              1
            548          0.274        708.627        659.938        48.6894    0.000718983    0.000439958              1
            549         0.2745        708.619        659.973        48.6461    0.000709145    0.000439981              1
            550          0.275        708.611        660.006        48.6051     0.00069944    0.000440004              1
            551         0.2755        708.603        660.037        48.5665    0.000689867    0.000440024              1
            552          0.276        708.595        660.065        48.5301    0.000680426    0.000440043              1
            553         0.2765        708.587        660.091        48.4961    0.000671116     0.00044006              1
            554          0.277        708.579        660.115        48.4645    0.000661936    0.000440076              1
            555         0.2775        708.571        660.136        48.4353    0.000652886     0.00044009              1
            556          0.278        708.563        660.154        48.4085    0.000643965    0.000440103              1
            557         0.2785        708.555        660.171        48.3841    0.000635172    0.000440113              1
            558          0.279        708.547        660.184        48.3621    0.000626507    0.000440122              1
            559         0.2795        708.538        660.196        48.3426    0.000617967     0.00044013              1
            560           0.28         708.53        660.205        48.3254    0.000609553    0.000440136              1
            561         0.2805        708.522        660.211        48.3105    0.000601263     0.00044014              1
            562          0.281        708.513        660.215         48.298    0.000593097    0.000440143              1
            563         0.2815        708.505        660.217        48.2878    0.000585053    0.000440144              1
            564          0.282        708.496        660.217        48.2798    0.000577131    0.000440144              1
            565         0.2825        708.488        660.214         48.274    0.000569329    0.000440142              1
            566          0.283        708.479        660.209        48.2704    0.000561646    0.000440139              1
            567         0.2835        708.471        660.202        48.2688    0.000554081    0.000440134              1
            568          0.284        708.462        660.193        48.2693    0.000546634    0.000440128              1
            569         0.2845        708.453        660.182        48.2717    0.000539302    0.000440121              1
            570          0.285        708.445        660.169         48.276    0.000532084    0.000440112              1
            571         0.2855        708.436        660.154        48.2821    0.000524981    0.000440102              1
            572          0.286        708.427        660.137          48.29    0.000517989    0.000440091              1
            573         0.2865        708.418        660.119        48.2994    0.000511108    0.000440079              1
            574          0.287         708.41        660.099        48.3105    0.000504337    0.000440066              1
            575         0.2875        708.401        660.078        48.3231    0.000497674    0.000440051              1
            576          0.288        708.392        660.055         48.337    0.000491118    0.000440036              1
            577         0.2885        708.383         660.03        48.3522    0.000484668     0.00044002              1
            578          0.289        708.374        660.005        48.3687    0.000478323    0.000440003              1
            579         0.2895        708.364        659.978        48.3863    0.000472081    0.000439985              1
            580           0.29        708.355         659.95        48.4049     0.00046594    0.000439967              1
            581         0.2905        708.346        659.922        48.4244      0.0004599    0.000439948              1
            582          0.291        708.337        659.892        48.4447    0.000453959    0.000439928              1
            583         0.2915        708.328        659.862        48.4658    0.000448115    0.000439908              1
            584          0.292        708.318        659.831        48.4876    0.000442368    0.000439887              1
            585         0.2925        708.309        659.799        48.5099    0.000436716    0.000439866              1
            586          0.293          708.3        659.767        48.5326    0.000431158    0.000439844              1
            587         0.2935         708.29        659.735        48.5557    0.000425691    0.000439823              1
            588          0.294        708.281        659.702        48.5791    0.000420316    0.000439801              1
            589         0.2945        708.271        659.669        48.6027     0.00041503    0.000439779              1
            590          0.295        708.262        659.635        48.6263    0.000409832    0.000439757              1
            591         0.2955        708.252        659.602        48.6499    0.000404721    0.000439735              1
            592          0.296        708.243        659.569        48.6735    0.000399696    0.000439712              1
            593         0.2965        708.233        659.536        48.6969    0.000394754     0.00043969              1
            594          0.297        708.223        659.503          48.72    0.000389895    0.000439669              1
            595         0.2975        708.214        659.471        48.7427    0.000385117    0.000439647              1
            596          0.298        708.204        659.439        48.7651     0.00038042    0.000439626              1
            597         0.2985        708.194        659.407         48.787      0.0003758    0.000439604              1
            598          0.299        708.184        659.376        48.8083    0.000371259    0.000439584              1
            599         0.2995        708.174        659.345        48.8289    0.000366793    0.000439563              1
            600            0.3        708.164        659.316        48.8489    0.000362402    0.000439543              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.2926        49.9502        50.1709
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            601         0.3005        708.154        659.286        48.8681    0.000357546    0.000439524              1
            602          0.301        708.145        659.258        48.8864    0.000353305    0.000439505              1
            603         0.3015        708.135        659.231        48.9039    0.000349135    0.000439487              1
            604          0.302        708.125        659.204        48.9204    0.000345034    0.000439469              1
            605         0.3025        708.114        659.179        48.9359    0.000341002    0.000439452              1
            606          0.303        708.104        659.154        48.9503    0.000337036    0.000439436              1
            607         0.3035        708.094        659.131        48.9636    0.000333137     0.00043942              1
            608          0.304        708.084        659.108        48.9758    0.000329302    0.000439405              1
            609         0.3045        708.074        659.087        48.9869     0.00032553    0.000439391              1
            610          0.305        708.064        659.067        48.9966    0.000321821    0.000439378              1
            611         0.3055        708.054        659.048        49.0052    0.000318172    0.000439365              1
            612          0.306        708.043        659.031        49.0124    0.000314584    0.000439354              1
            613         0.3065        708.033        659.015        49.0183    0.000311054    0.000439343              1
            614          0.307        708.023            659        49.0229    0.000307582    0.000439333              1
            615         0.3075        708.013        658.986        49.0261    0.000304166    0.000439324              1
            616          0.308        708.002        658.974        49.0279    0.000300805    0.000439316              1
            617         0.3085        707.992        658.964        49.0283    0.000297499    0.000439309              1
            618          0.309        707.982        658.954        49.0273    0.000293708    0.000439303              1
            619         0.3095        707.971        658.946        49.0249    0.000289974    0.000439297              1
            620           0.31        707.961         658.94        49.0211    0.000286835    0.000439293              1
            621         0.3105         707.95        658.935        49.0158    0.000283745     0.00043929              1
            622          0.311         707.94        658.931        49.0091    0.000280705    0.000439287              1
            623         0.3115         707.93        658.929        49.0009    0.000277713    0.000439286              1
            624          0.312        707.919        658.928        48.9913    0.000274768    0.000439285              1
            625         0.3125        707.909        658.929        48.9803    0.000271868    0.000439285              1
            626          0.313        707.898         658.93        48.9679    0.000269014    0.000439287              1
            627         0.3135        707.888        658.934        48.9541    0.000266205    0.000439289              1
            628          0.314        707.878        658.939        48.9389    0.000263438    0.000439292              1
            629         0.3145        707.867        658.945        48.9223    0.000260714    0.000439296              1
            630          0.315        707.857        658.952        48.9044    0.000258032    0.000439301              1
            631         0.3155        707.846        658.961        48.8851     0.00025539    0.000439307              1
            632          0.316        707.836        658.971        48.8645    0.000252789    0.000439314              1
            633         0.3165        707.825        658.983        48.8427    0.000250226    0.000439322              1
            634          0.317        707.815        658.995        48.8195    0.000247702     0.00043933              1
            635         0.3175        707.804        659.009        48.7952    0.000245215    0.000439339              1
            636          0.318        707.794        659.024        48.7696    0.000242764    0.000439349              1
            637         0.3185        707.784        659.041        48.7429     0.00024035     0.00043936              1
            638          0.319        707.773        659.058        48.7151     0.00023797    0.000439372              1
            639         0.3195        707.763        659.077        48.6861    0.000235625    0.000439384              1
            640           0.32        707.752        659.096        48.6561    0.000233314    0.000439397              1
            641         0.3205        707.742        659.117         48.625    0.000231036    0.000439411              1
            642          0.321        707.732        659.139         48.593    0.000228789    0.000439426              1
            643         0.3215        707.721        659.161          48.56    0.000226575    0.000439441              1
            644          0.322        707.711        659.185        48.5261    0.000224391    0.000439456              1
            645         0.3225          707.7        659.209        48.4913    0.000222238    0.000439473              1
            646          0.323         707.69        659.234        48.4557    0.000220114    0.000439489              1
            647         0.3235         707.68        659.261        48.4194    0.000218019    0.000439507              1
            648          0.324         707.67        659.287        48.3822    0.000215953    0.000439525              1
            649         0.3245        707.659        659.315        48.3444    0.000213914    0.000439543              1
            650          0.325        707.649        659.343         48.306    0.000211903    0.000439562              1
            651         0.3255        707.639        659.372        48.2669    0.000209918    0.000439581              1
            652          0.326        707.629        659.402        48.2273     0.00020796    0.000439601              1
            653         0.3265        707.619        659.432        48.1871    0.000206026    0.000439621              1
            654          0.327        707.609        659.462        48.1465    0.000204118    0.000439641              1
            655         0.3275        707.598        659.493        48.1054    0.000202234    0.000439662              1
            656          0.328        707.588        659.524         48.064    0.000200374    0.000439683              1
            657         0.3285        707.578        659.556        48.0222    0.000198538    0.000439704              1
            658          0.329        707.568        659.588        47.9801    0.000196724    0.000439725              1
            659         0.3295        707.559        659.621        47.9378    0.000194395    0.000439747              1
            660           0.33        707.549        659.653        47.8953    0.000192632    0.000439769              1
            661         0.3305        707.539        659.686        47.8526     0.00019089    0.000439791              1
            662          0.331        707.529        659.719        47.8098    0.000189168    0.000439813              1
            663         0.3315        707.519        659.752        47.7669    0.000187468    0.000439835              1
            664          0.332        707.509        659.785         47.724    0.000185787    0.000439857              1
            665         0.3325          707.5        659.819        47.6811    0.000184127    0.000439879              1
            666          0.333         707.49        659.852        47.6383    0.000182485    0.000439901              1
            667         0.3335        707.481        659.885        47.5955    0.000180863    0.000439923              1
            668          0.334        707.471        659.918        47.5529    0.000179259    0.000439945              1
            669         0.3345        707.462        659.951        47.5104    0.000177674    0.000439967              1
            670          0.335        707.452        659.984        47.4682    0.000176106    0.000439989              1
            671         0.3355        707.443        660.017        47.4262    0.000174556    0.000440011              1
            672          0.336        707.433        660.049        47.3845    0.000173022    0.000440033              1
            673         0.3365        707.424        660.081        47.3431    0.000171506    0.000440054              1
            674          0.337        707.415        660.113         47.302    0.000170006    0.000440075              1
            675         0.3375        707.406        660.144        47.2613    0.000168522    0.000440096              1
            676          0.338        707.397        660.176         47.221    0.000167054    0.000440117              1
            677         0.3385        707.388        660.206        47.1812    0.000165602    0.000440138              1
            678          0.339        707.379        660.237        47.1418    0.000164165    0.000440158              1
            679         0.3395         707.37        660.267        47.1029    0.000162742    0.000440178              1
